Date,Price,Open,High,Low,Vol.,Change %,Years_Elapsed,Trend_Line,Log_Price,Log_Trend,Residual,Rolling_Mean,Rolling_Std,Lower_Band,Upper_Band,Fast_EMA,Slow_EMA,Prev_Fast_EMA,Prev_Slow_EMA,Prev_Close,TR,ATR,SMA_Regime,Bull_Regime,Bear_Lower_Band,Vol_MA,RSI,Z_Score,Signal
2019-10-17,11586.35,11466.3,11599.1,11439.65,797570000.0,1.07%,3.79192334017796,12657.764523864646,9.357582960073069,9.446026102212668,-0.08844314213959947,-0.11520663923141612,0.021813664579805072,-0.12175073860535765,-0.1086625398574746,11450.16169039972,11371.52214373282,11382.067535599577,11332.462533502425,11464.0,159.45000000000073,154.2357142857145,11110.785,True,-0.13702030381122118,770770500.0,61.72767258758944,1.226914303825598,1
2019-10-18,11661.85,11580.3,11684.7,11553.15,853440000.0,0.65%,3.7946611909650922,12662.000693251499,9.36407810941161,9.446360715854624,-0.08228260644301422,-0.11314285437266557,0.021905019692303705,-0.11971436028035667,-0.10657134846497446,11520.724460266481,11416.187967773925,11450.16169039972,11371.52214373282,11586.35,131.5500000000011,151.44285714285746,11124.421999999999,True,-0.13504787406496926,787484500.0,63.8259461140207,1.408820825689285,1
2019-10-22,11588.35,11657.15,11714.35,11573.65,867600000.0,-0.63%,3.805612594113621,12678.959552716844,9.357755562092077,9.447699170422444,-0.0899436083303673,-0.1114672891235036,0.021684560844459494,-0.11797265737684144,-0.10496192087016575,11543.266306844322,11442.674434270246,11520.724460266481,11416.187967773925,11661.85,140.70000000000073,154.78928571428605,11136.242,True,-0.1331518499679631,798734500.0,60.35675533291373,0.9925808941911635,1
2019-10-23,11604.1,11596.2,11651.6,11554.4,664160000.0,0.14%,3.808350444900753,12683.20281543619,9.35911376292219,9.448033784064402,-0.08892002114221143,-0.10975643858151288,0.021358004736679984,-0.11616384000251687,-0.10334903716050889,11563.544204562882,11467.509136690209,11543.266306844322,11442.674434270246,11588.35,97.20000000000073,153.04642857142895,11151.072,True,-0.13111444331819286,763942500.0,60.84784913189168,0.975578837826421,1
2019-10-24,11582.6,11661.65,11679.6,11534.65,700480000.0,-0.19%,3.811088295687885,12687.447498246705,9.35725925096819,9.448368397706355,-0.09110914673816595,-0.10840810014475703,0.0212104259182924,-0.11477122792024476,-0.10204497236926931,11569.896136375257,11485.215423353255,11563.544204562882,11467.509136690209,11604.1,144.95000000000073,141.5214285714289,11163.759000000002,True,-0.12961852606304944,754825000.0,59.75955768237101,0.8155872717139564,1
2019-10-25,11583.9,11646.15,11646.9,11490.75,812030000.0,0.01%,3.813826146475017,12691.693601623652,9.357371481991551,9.44870301134831,-0.09133152935675959,-0.10720638453186382,0.021119382974912882,-0.11354219942433769,-0.10087056963938995,11574.564090916838,11500.397665914292,11569.896136375257,11485.215423353255,11582.6,156.14999999999964,144.60000000000036,11178.327,True,-0.1283257675067767,762840500.0,59.80636856257017,0.751672299989139,1
2019-10-27,11627.15,11662.25,11672.4,11604.6,161780000.0,0.37%,3.8193018480492813,12700.19007197868,9.36109815959167,9.449372238632222,-0.08827407904055207,-0.1059792118366552,0.02111404023407036,-0.1123134239068763,-0.09964499976643408,11592.092727277894,11519.8980250044,11574.564090916838,11500.397665914292,11583.9,88.5,133.63928571428616,11190.220999999998,True,-0.12709325207072555,739477000.0,61.41455010335219,0.8385478383020933,1
2019-10-29,11786.85,11643.95,11809.4,11627.35,951720000.0,1.37%,3.8247775496235454,12708.69223030655,9.374739782261146,9.450041465916133,-0.07530168365498646,-0.10414830352240372,0.02131922651145161,-0.1105440714758392,-0.09775253556896824,11657.011818185263,11560.967559619108,11592.092727277894,11519.8980250044,11627.15,182.25,138.0000000000004,11203.765,True,-0.12546753003385533,744839500.0,66.7109704931648,1.3530800403064487,1
2019-10-30,11844.1,11883.9,11883.95,11784.45,725220000.0,0.49%,3.8275154004106775,12712.945443650142,9.379585132279388,9.450376079558088,-0.0707909472787005,-0.10243725567615236,0.0218794410702789,-0.10900108799723603,-0.0958734233550687,11719.374545456843,11604.526396600784,11657.011818185263,11560.967559619108,11786.85,99.5,128.57500000000033,11222.13,True,-0.12431669674643125,748599500.0,68.38626054067811,1.4463947363098002,1
2019-10-31,11877.45,11890.45,11945.0,11855.1,1410000000.0,0.28%,3.8302532511978096,12717.200080415076,9.38239692341214,9.450710693200044,-0.06831376978790438,-0.10039156812500062,0.022111823014680638,-0.10702511502940482,-0.09375802122059643,11772.066363637896,11646.514643277587,11719.374545456843,11604.526396600784,11844.1,100.89999999999964,128.30000000000032,11239.091,True,-0.12250339113968126,781257000.0,69.35380399646807,1.4507079907341391,1
2019-11-01,11890.6,11886.6,11918.3,11843.35,855340000.0,0.11%,3.8329911019849416,12721.45614107773,9.383503450985225,9.451045306842,-0.06754185585677419,-0.09774103076630679,0.021066101434456464,-0.10406086119664373,-0.09142120033596984,11811.577575758598,11684.066236619497,11772.066363637896,11646.514643277587,11877.45,74.94999999999891,121.26071428571451,11255.947,True,-0.11880713220076325,758524000.0,69.74697190178841,1.4335436010071496,1
2019-11-04,11941.3,11928.9,11989.15,11905.35,823050000.0,0.43%,3.8412046543463383,12734.232871218144,9.387758258741787,9.452049147767866,-0.06429088902607916,-0.09504192472382927,0.01992360906994096,-0.10101900744481156,-0.08906484200284699,11854.818383839065,11723.64066175496,11811.577575758598,11684.066236619497,11890.6,98.54999999999927,118.98571428571437,11273.695,True,-0.11496553379377024,748676500.0,71.27699587067688,1.5434470526800614,1
2019-11-05,11917.2,11974.6,11978.95,11861.9,631950000.0,-0.20%,3.8439425051334704,12738.494632238617,9.385738013697313,9.452383761409822,-0.0666457477125082,-0.0919898029060084,0.0166591643799003,-0.0969875522199785,-0.08699205359203831,11875.61225589271,11753.419021484966,11854.818383839065,11723.64066175496,11941.3,117.05000000000109,118.68928571428582,11291.698999999999,True,-0.1086489672859087,733848000.0,69.4782410722831,1.5213281179984302,1
2019-11-06,11966.05,11911.5,12002.9,11850.25,603350000.0,0.41%,3.8466803559206024,12742.757819541077,9.389828752447013,9.452718375051777,-0.06288962260476438,-0.09052881281073019,0.01723482028187695,-0.09569925889529328,-0.0853583667261671,11905.758170595142,11786.13147971805,11875.61225589271,11753.419021484966,11917.2,152.64999999999964,124.59642857142873,11312.646,True,-0.10776363309260714,727355500.0,71.07182806849627,1.6036831109303435,1
2019-11-07,12012.05,12021.1,12021.4,11946.85,562960000.0,0.38%,3.8494182067077345,12747.02243360286,9.39366559159872,9.453052988693733,-0.05938739709501206,-0.08986780083121057,0.018044840266128875,-0.09528125291104923,-0.08445434875137191,11941.188780396762,11820.888175146041,11905.758170595142,11786.13147971805,11966.05,74.54999999999927,118.53214285714292,11338.06,True,-0.10791264109733945,718446000.0,72.52647804275793,1.6891478830883222,1
2019-11-08,11908.15,11987.15,12034.15,11888.75,789250000.0,-0.86%,3.8521560574948666,12751.288474901461,9.384978318630063,9.453387602335688,-0.06840928370562516,-0.0894618646056081,0.018394404686830446,-0.09498018601165722,-0.08394354319955896,11930.175853597842,11834.313071277418,11941.188780396762,11820.888175146041,12012.05,145.39999999999964,119.52142857142852,11359.635999999999,True,-0.10785626929243854,729807500.0,64.62220902879025,1.1445100430488855,1
2019-11-11,11913.45,11879.2,11932.65,11853.95,548980000.0,0.04%,3.8603696098562628,12764.095166995481,9.385423292946436,9.454391443261555,-0.06896815031511849,-0.08863494112307227,0.018747999737373018,-0.09425934104428417,-0.08301054120186037,11924.60056906523,11846.487983388584,11930.175853597842,11834.313071277418,11908.15,78.69999999999891,115.09285714285696,11376.748,True,-0.10738294086044528,720366500.0,64.83275574274866,1.0490074185753908,1
2019-11-13,11840.45,11908.3,11946.8,11823.2,659040000.0,-0.61%,3.865845311430527,12772.640106670144,9.379276914472515,9.455060670545466,-0.07578375607295129,-0.08840357684504217,0.018865909110471677,-0.09406334957818367,-0.08274380411190067,11896.55037937682,11845.559062867263,11924.60056906523,11846.487983388584,11913.45,123.59999999999854,116.97857142857109,11391.45,True,-0.10726948595551385,723939500.0,59.5737419493876,0.6689219532540919,1
2019-11-14,11872.1,11858.75,11895.65,11802.65,559490000.0,0.27%,3.868583162217659,12776.914721425943,9.38194638855228,9.455395284187421,-0.07344889563514201,-0.0879134121976015,0.019062624152725808,-0.09363219944341925,-0.08219462495178376,11888.400252917882,11849.642283964607,11896.55037937682,11845.559062867263,11840.45,93.0,113.26785714285676,11407.97,True,-0.1069760363503273,725544000.0,61.04898685670909,0.7587893695313286,1
2019-11-15,11895.45,11904.2,11973.65,11879.25,580150000.0,0.20%,3.871321013004791,12781.19076676549,9.383911253042921,9.455729897829377,-0.07181864478645572,-0.08722538146373017,0.019264312167802982,-0.09300467511407107,-0.08144608781338927,11890.750168611921,11856.68962489313,11888.400252917882,11849.642283964607,11872.1,101.54999999999927,109.36785714285672,11426.913,True,-0.10648969363153316,727878000.0,62.1464870957233,0.7997553477680966,1
2019-11-18,11884.5,11915.15,11946.2,11867.6,514350000.0,-0.09%,3.8795345653661877,12794.027491075123,9.382990309073406,9.456733738755243,-0.07374342968183711,-0.08625591596906196,0.01918372360359997,-0.09201103305014195,-0.08050079888798196,11888.666779074614,11860.96814414034,11890.750168611921,11856.68962489313,11895.45,78.60000000000036,108.6607142857139,11444.138,True,-0.10543963957266192,713717000.0,61.274564334801276,0.6522449210473812,1
2019-11-19,11940.1,11919.45,11958.85,11881.75,613910000.0,0.47%,3.8822724161533197,12798.30926353898,9.387657762120902,9.457068352397199,-0.0694105902762967,-0.08498475780086553,0.018986830841151974,-0.09068080705321113,-0.07928870854851994,11905.811186049743,11873.142275811058,11888.666779074614,11860.96814414034,11884.5,77.10000000000036,101.14999999999964,11466.982,True,-0.10397158864201751,701740500.0,64.03387403016785,0.8202615620724576,1
2019-11-20,11999.1,12004.75,12038.6,11966.05,646660000.0,0.49%,3.885010266940452,12802.592468982046,9.392586925957497,9.457402966039155,-0.06481604008165753,-0.08313648990357501,0.01811282323523652,-0.08857033687414598,-0.07770264293300405,11936.907457366495,11892.520387224742,11905.811186049743,11873.142275811058,11940.1,98.5,101.07857142857107,11490.071000000002,True,-0.10124931313881154,690693500.0,66.74196139639707,1.0114629610185255,1
2019-11-21,11968.4,12025.65,12028.2,11956.9,557690000.0,-0.26%,3.887748117727584,12806.8771078839,9.390025122115633,9.45773757968111,-0.06771245756547728,-0.08120677102310522,0.016438864248164996,-0.08613843029755472,-0.07627511174865573,11947.404971577664,11904.19417380555,11936.907457366495,11892.520387224742,11999.1,71.30000000000109,98.96428571428545,11512.481000000002,True,-0.09764563527127022,685370000.0,64.03992692684494,0.8208786966006035,1
2019-11-22,11914.4,11967.3,11968.1,11883.5,486820000.0,-0.45%,3.890485968514716,12811.163180724276,9.385503031571657,9.458072193323066,-0.07256916175140837,-0.07997191343691169,0.015601384095710777,-0.08465232866562493,-0.07529149820819846,11936.403314385108,11905.76430091239,11947.404971577664,11904.19417380555,11968.4,84.89999999999964,99.6749999999998,11531.845,True,-0.09557329753262248,674687000.0,59.47858513350761,0.4744932654749861,1
2019-11-25,12073.75,11922.45,12084.5,11919.75,534289999.99999994,1.34%,3.898699520876112,12824.030007676294,9.398788953493506,9.459076034248932,-0.0602870807554261,-0.07808366025188426,0.014351467762729499,-0.08238910058070312,-0.07377821992306541,11982.185542923406,11931.608254618175,11936.403314385108,11905.76430091239,11914.4,170.10000000000036,104.78571428571415,11553.259000000002,True,-0.09243512801461376,660800000.0,66.95776805992672,1.2400529193728569,1
2019-11-26,12037.7,12110.2,12132.45,12006.35,1200000000.0,-0.30%,3.9014373716632442,12828.32182107132,9.395798670713944,9.459410647890888,-0.06361197717694367,-0.07650360572988622,0.01316097266921091,-0.08045189753064949,-0.07255531392912296,12000.690361948939,11947.930061599995,11982.185542923406,11931.608254618175,12073.75,126.10000000000036,105.43214285714268,11573.298999999999,True,-0.08966457839909714,712711000.0,64.07635679343987,0.9795346344804389,1
2019-11-27,12100.7,12068.5,12114.9,12055.15,584230000.0,0.52%,3.9041752224503763,12832.61507080595,9.401018581151183,9.459745261532843,-0.0587266803816604,-0.07483351913553969,0.012049494398929507,-0.07844836745521855,-0.07121867081586084,12034.02690796596,11971.433129046149,12000.690361948939,11947.930061599995,12037.7,77.19999999999891,100.0428571428569,11595.657,True,-0.0868830135344692,694336500.0,66.76778921045978,1.336723203532112,1
2019-11-28,12151.15,12132.1,12158.8,12099.95,620480000.0,0.42%,3.9069130732375084,12836.90975736089,9.405179094495407,9.460079875174799,-0.0549007806793913,-0.07327991647118318,0.011482894212309745,-0.0767247847348761,-0.06983504820749026,12073.067938643973,11999.081878423664,12034.02690796596,11971.433129046149,12100.7,58.849999999998545,98.92142857142828,11617.162,True,-0.08476281068349292,689099500.0,68.78465303229058,1.6005664993490323,1
2019-11-29,12056.05,12146.2,12147.4,12017.4,804430000.0,-0.78%,3.909650924024641,12841.205881216996,9.397321887610273,9.460414488816754,-0.06309260120648119,-0.07209218587597573,0.010566507591082979,-0.07526213815330061,-0.06892223359865084,12067.395292429315,12007.846204820022,12073.067938643973,11999.081878423664,12151.15,133.75,98.08928571428545,11638.213,True,-0.0826586934670587,658821000.0,61.23973270578149,0.851708532068745,1
2019-12-02,12048.2,12137.05,12137.15,12023.7,720950000.0,-0.07%,3.917864476386037,12854.10288140332,9.396670550167496,9.46141832974262,-0.06474777957512501,-0.07130234045715991,0.010180698873626468,-0.07435655011924786,-0.06824813079507197,12060.996861619544,12014.054481001558,12067.395292429315,12007.846204820022,12056.05,113.44999999999891,100.57142857142831,11662.825,True,-0.08148303933078638,652101500.0,60.64836712614412,0.6438222919071668,1
2019-12-03,11994.2,12067.65,12068.6,11956.4,605790000.0,-0.45%,3.920602327173169,12858.40475927591,9.392178478593598,9.461752943384576,-0.0695744647909784,-0.07087873573542539,0.009970280564477811,-0.07386981990476874,-0.06788765156608204,12038.731241079697,12010.999945462856,12060.996861619544,12014.054481001558,12048.2,112.20000000000073,99.75714285714275,11685.896,True,-0.0808490162999032,641238500.0,56.59940766110147,0.13081587183151647,0
2019-12-04,12043.2,11969.95,12054.7,11935.3,747190000.0,0.41%,3.923340177960301,12862.708076856381,9.396255464280268,9.462087557026532,-0.06583209274626434,-0.07007501854928862,0.009331830475051036,-0.07287456769180393,-0.0672754694067733,12040.220827386465,12015.953800007032,12038.731241079697,12010.999945462856,11994.2,119.40000000000146,101.64285714285714,11712.663999999999,True,-0.07940684902433966,647000500.0,59.257436399250324,0.45467240477287774,0
2019-12-05,12018.4,12071.25,12081.2,11998.75,562230000.0,-0.21%,3.9260780287474333,12867.012834626561,9.394194087748215,9.462422170668487,-0.06822808292027283,-0.069385287275224,0.008629168481967825,-0.07197403781981435,-0.06679653673063365,12032.947218257645,12016.330138467489,12040.220827386465,12015.953800007032,12043.2,82.45000000000073,100.27857142857154,11727.548,True,-0.07801445575719182,644944500.0,57.343239862503296,0.13410380819071477,0
2019-12-06,11921.5,12047.35,12057.05,11888.85,609220000.0,-0.81%,3.9288158795345653,12871.319033068436,9.386098771628461,9.462756784310443,-0.0766580126819818,-0.06890358280668453,0.0077313049285346455,-0.07122297428524492,-0.06658419132812414,11995.798145505098,12001.740886395568,12032.947218257645,12016.330138467489,12018.4,168.1999999999989,106.67857142857143,11733.974000000002,True,-0.07663488773521918,647257500.0,50.48152158261178,-1.0029910793813446,0
2019-12-09,11937.5,11939.1,11981.95,11888.05,599120000.0,0.13%,3.9370294318959616,12884.246277246535,9.387439984788985,9.46376062523631,-0.07632064044732445,-0.06840321984303668,0.006638207760230048,-0.0703946821711057,-0.06641175751496767,11976.365430336733,11991.857673103941,11995.798145505098,12001.740886395568,11921.5,93.90000000000146,107.8785714285715,11740.96,True,-0.07504142760326674,637751000.0,51.513224942733856,-1.192704550725509,0
2019-12-10,11856.8,11950.5,11953.2,11844.7,650220000.0,-0.68%,3.9397672826830936,12888.558243198298,9.380656821642706,9.464095238878265,-0.08343841723555911,-0.06824203111620358,0.006182106902840408,-0.07009666318705571,-0.06638739904535146,11936.510286891156,11971.079569549489,11976.365430336733,11991.857673103941,11937.5,108.5,108.59285714285723,11749.292,True,-0.07442413801904399,642813000.0,46.27621260887261,-2.458124124701476,0
2019-12-11,11910.15,11867.35,11923.2,11832.3,997650000.0,0.45%,3.9425051334702257,12892.871652234118,9.385146256728474,9.46442985252022,-0.07928359579174682,-0.06837476152076226,0.006378530429315192,-0.07028832064955681,-0.0664612023919677,11927.723524594105,11961.705789618798,11936.510286891156,11971.079569549489,11856.8,90.90000000000146,109.99285714285725,11756.070999999998,True,-0.07475329195007745,659743500.0,49.90222175955736,-1.7102425694872396,0
2019-12-12,11971.8,11944.3,12005.5,11934.0,752620000.0,0.52%,3.9452429842573578,12897.18650483695,9.39030916318654,9.464764466162176,-0.07445530297563607,-0.06849690671066012,0.0064609471656396295,-0.070435190860352,-0.06655862256096824,11942.415683062736,11963.25874506206,11927.723524594105,11961.705789618798,11910.15,95.35000000000036,110.73928571428587,11765.259000000002,True,-0.07495785387629976,669400000.0,53.78405976308492,-0.9222171474584518,0
2019-12-13,12086.7,12026.4,12098.85,12023.6,597710000.0,0.96%,3.9479808350444903,12901.502801489913,9.39986095349683,9.465099079804132,-0.06523812630730141,-0.06839438526130669,0.0064882974260983715,-0.0703408744891362,-0.06644789603347717,11990.510455375159,11982.249707360204,11942.415683062736,11963.25874506206,11971.8,127.05000000000109,107.66428571428592,11777.503999999999,True,-0.07488268268740506,670278000.0,60.00425930174916,0.48645411064382044,1
2019-12-16,12053.95,12131.35,12134.65,12046.3,437700000.0,-0.27%,3.9561943874058865,12914.460360583178,9.397147686033723,9.466102920729998,-0.06895523469627562,-0.06844149788929006,0.006487024871731887,-0.07038760535080962,-0.0664953904277705,12011.656970250107,11993.280521612482,11990.510455375159,11982.249707360204,12086.7,88.35000000000036,104.96785714285735,11791.385,True,-0.07492852276102195,666445500.0,57.62364410149471,-0.07919451784811894,1
2019-12-17,12165.0,12082.45,12182.75,12070.35,499590000.0,0.92%,3.9589322381930185,12918.782438271075,9.406318255217624,9.466437534371954,-0.06011927915433013,-0.06830244422689843,0.006622362720395379,-0.07028915304301706,-0.06631573541077981,12062.771313500072,12019.698902902868,12011.656970250107,11993.280521612482,12053.95,128.79999999999927,108.65357142857167,11808.405,True,-0.07492480694729381,660729500.0,62.986101928523844,1.235686629994761,0
2019-12-18,12221.65,12197.0,12237.7,12163.45,518860000.0,0.47%,3.9616700889801506,12923.105962427117,9.41096424816051,9.46677214801391,-0.055807899853398624,-0.06794118263159478,0.007000661667169984,-0.07004138113174578,-0.06584098413144378,12115.730875666715,12050.768302456272,12062.771313500072,12019.698902902868,12165.0,74.25,109.75357142857176,11829.342999999999,True,-0.07494184429876477,654339500.0,65.39202898101698,1.7331622859444702,0
2019-12-19,12259.7,12223.4,12268.35,12191.15,623050000.0,0.31%,3.9644079397672827,12927.430933535394,9.414072739370257,9.467106761655865,-0.05303402228560827,-0.06761266262095625,0.0074619403469965056,-0.0698512447250552,-0.0653740805168573,12163.720583777811,12082.911640539922,12115.730875666715,12050.768302456272,12221.65,77.20000000000073,105.7142857142861,11852.009000000002,True,-0.07507460296795275,657607500.0,66.94613044611611,1.9537331655587413,0
2019-12-20,12271.8,12266.45,12293.9,12252.75,810680000.0,0.10%,3.9671457905544147,12931.757352080158,9.415059226212176,9.46744137529782,-0.05238214908564487,-0.06737915435397733,0.007828801433734564,-0.0697277947840977,-0.06503051392385696,12199.747055851874,12111.971388149164,12163.720583777811,12082.911640539922,12259.7,41.149999999999636,100.55000000000044,11871.178999999998,True,-0.07520795578771189,673800500.0,67.44675586778514,1.9156195741163993,0
2019-12-23,12262.75,12235.45,12287.15,12213.25,604780000.0,-0.07%,3.975359342915811,12944.745297178308,9.414321491025635,9.468445216223687,-0.05412372519805153,-0.06690296907039155,0.008190104390042514,-0.0693600003874043,-0.0644459377533788,12220.748037234584,12135.168097664678,12199.747055851874,12111.971388149164,12271.8,73.89999999999964,97.81428571428607,11891.742999999999,True,-0.07509307346043406,677325000.0,66.63386270207351,1.5603273491699268,0
2019-12-24,12214.55,12269.25,12283.7,12202.1,470290000.0,-0.39%,3.978097193702943,12949.07751031477,9.410383143062353,9.468779829865642,-0.05839668680328991,-0.06655058695333059,0.008324503003525236,-0.06904793785438816,-0.06405323605227302,12218.682024823056,12147.380698023959,12220.748037234584,12135.168097664678,12262.75,81.60000000000036,95.114285714286,11909.933,True,-0.07487508995685582,640839500.0,62.3254159026475,0.9795059412661261,0
2019-12-26,12126.55,12211.85,12221.55,12118.85,520330000.00000006,-0.72%,3.9835728952772076,12957.746286653435,9.403152542687026,9.469449057149554,-0.06629651446252716,-0.06623434556631645,0.008139804369013582,-0.06867628687702053,-0.06379240425561238,12187.971349882038,12144.175975251042,12218.682024823056,12147.380698023959,12214.55,102.69999999999891,96.56071428571444,11925.641000000001,True,-0.07437414993533004,637644500.0,55.2957050454473,-0.007637640094566316,0
2019-12-27,12245.8,12172.9,12258.45,12157.9,383790000.0,0.98%,3.9863107460643397,12962.082850826251,9.412938300041068,9.469783670791509,-0.05684537075044105,-0.06568089473682642,0.00819661393626749,-0.06813987891770668,-0.06322191055594617,12207.247566588027,12159.810440597037,12187.971349882038,12144.175975251042,12126.55,131.90000000000146,93.96785714285748,11941.990999999998,True,-0.07387750867309391,625810000.0,61.614070441071306,1.0779480472162906,0
2019-12-30,12255.85,12274.9,12286.45,12213.8,411080000.0,0.08%,3.994524298425736,12975.101253185707,9.413758653002082,9.470787511717376,-0.057028858715293396,-0.06518790186778768,0.008259256903129144,-0.06766567893872642,-0.06271012479684894,12223.448377725352,12174.585757428262,12207.247566588027,12159.810440597037,12245.8,72.65000000000146,92.45000000000034,11957.827999999998,True,-0.07344715877091683,606142500.0,62.100236178889965,0.9878664930985631,0
2019-12-31,12168.45,12247.1,12247.1,12151.8,426930000.0,-0.71%,3.997262149212868,12979.443625538774,9.406601815503823,9.471122125359331,-0.06452030985550827,-0.06488046454024339,0.008099930831487481,-0.06731044378968963,-0.06245048529079714,12205.115585150235,12173.64179474699,12223.448377725352,12174.585757428262,12255.85,104.05000000000109,92.13214285714328,11969.47,True,-0.07298039537173087,591441500.0,55.51525307187519,0.044463921017085774,0
2020-01-01,12182.5,12202.15,12222.2,12165.3,304080000.0,0.12%,4.0,12983.787451151995,9.40775577471766,9.471456739001287,-0.06370096428362615,-0.06469014367382103,0.008056781306231066,-0.06710717806569035,-0.06227310928195171,12197.577056766824,12175.004595555147,12205.115585150235,12173.64179474699,12168.45,56.900000000001455,89.70357142857185,11979.883,True,-0.0727469249800521,576356000.0,56.31715617154911,0.12277600106010794,0
2020-01-02,12282.2,12198.55,12289.9,12195.25,407700000.0,0.82%,4.002737850787132,12988.132730511734,9.415906338749597,9.471791352643242,-0.05588501389364531,-0.0643924428008873,0.00821540964144245,-0.06685706569332003,-0.061927819908454564,12225.784704511218,12191.496196238972,12197.577056766824,12175.004595555147,12182.5,107.39999999999964,90.56428571428607,11993.76,True,-0.07260785244232974,559381500.0,61.60618092324861,1.035545307969362,0
2020-01-03,12226.65,12261.1,12265.6,12191.35,428770000.0,-0.45%,4.005475701574264,12992.479464104514,9.411373274560686,9.472125966285198,-0.060752691724511365,-0.06416045060618843,0.00821669115011152,-0.06662545795122188,-0.06169544326115497,12226.073136340812,12196.904473740668,12225.784704511218,12191.496196238972,12282.2,90.85000000000036,87.97857142857174,12006.211000000001,True,-0.07237714175629995,552708500.0,57.43360398708203,0.4147361534491667,0
2020-01-06,11993.05,12170.6,12179.1,11974.2,396500000.0,-1.91%,4.01368925393566,13005.528395148793,9.392082594321671,9.473129807211064,-0.0810472128893931,-0.06444305231078792,0.008650227814053562,-0.06703812065500399,-0.06184798396657185,12148.398757560542,12165.542247011335,12226.073136340812,12196.904473740668,12226.65,252.4499999999989,99.7000000000002,12014.42,False,-0.07309328012484148,542072500.0,43.952223280518986,-1.9195055824575256,0
2020-01-07,12052.95,12079.1,12152.15,12005.35,447820000.0,0.50%,4.016427104722792,13009.880950542241,9.397064722234928,9.47346442085302,-0.0763996986180917,-0.06498013957287678,0.008880436082317741,-0.0676442703975721,-0.06231600874818146,12116.582505040362,12148.220362855744,12148.398757560542,12165.542247011335,11993.05,159.10000000000036,101.864285714286,12023.801000000001,True,-0.07386057565519452,534507500.0,47.3640682289094,-1.2859232293730432,0
2020-01-08,12025.35,11939.1,12044.95,11929.6,445990000.0,-0.23%,4.0191649555099245,13014.234962603803,9.394772200579496,9.473799034494975,-0.0790268339154796,-0.06549396813082797,0.009237329374758806,-0.06826516694325561,-0.06272276931840033,12086.17167002691,12129.317230108707,12116.582505040362,12148.220362855744,12052.95,123.35000000000036,105.37142857142888,12031.765,False,-0.07473129750558678,524296000.0,45.97532284874981,-1.465019296771041,0
2020-01-09,12215.9,12153.15,12224.05,12132.55,477470000.0,1.58%,4.0219028062970565,13018.590431820974,9.41049366087937,9.474133648136931,-0.06363998725756126,-0.06565774502669133,0.009156410493813879,-0.0684046681748355,-0.06291082187854717,12129.414446684608,12142.637656245828,12086.17167002691,12129.317230108707,12025.35,198.6999999999989,114.05000000000018,12040.346000000001,True,-0.07481415552050522,498287000.0,55.64479513588729,0.2203655865465274,0
2020-01-10,12256.8,12271.0,12311.2,12213.2,660630000.0,0.33%,4.024640657084189,13022.947358681422,9.413836164001545,9.474468261778886,-0.0606320977773418,-0.06584878892995635,0.00898236904454977,-0.06854349964332128,-0.06315407821659143,12171.876297789739,12160.20109374647,12129.414446684608,12142.637656245828,12215.9,98.0,118.1107142857145,12048.6,True,-0.07483115797450612,493687500.0,57.40696674710266,0.5807700759945825,1
2020-01-13,12329.55,12296.7,12337.75,12285.8,500970000.0,0.59%,4.032854209445585,13036.026890001538,9.419754099142017,9.475472102704753,-0.055718003562736484,-0.0656029690084982,0.009159560812950777,-0.06835083725238343,-0.06285510076461297,12224.434198526493,12186.254771631628,12171.876297789739,12160.20109374647,12256.8,80.95000000000073,118.614285714286,12057.642,True,-0.07476252982144897,488850500.0,60.41916102686122,1.0791964426706226,0
2020-01-14,12362.3,12333.1,12374.25,12308.7,616260000.0,0.27%,4.035592060232717,13040.389652315018,9.42240679784257,9.475806716346709,-0.053399918504139166,-0.06522470697279867,0.009426521100914489,-0.06805266330307301,-0.06239675064252432,12270.38946568433,12213.338652919068,12224.434198526493,12186.254771631628,12329.55,65.54999999999927,117.46785714285735,12067.076000000001,True,-0.07465122807371316,497778500.0,61.73121609071549,1.2544170157866992,0
2020-01-15,12343.3,12349.4,12355.15,12278.75,684350000.0,-0.15%,4.03832991101985,13044.753874712553,9.420868684722805,9.476141329988664,-0.055272645265858955,-0.06474797965529469,0.009559658003184942,-0.06761587705625018,-0.061880082254339205,12294.692977122886,12233.332706316136,12270.38946568433,12213.338652919068,12362.3,83.54999999999927,116.10000000000024,12075.115999999998,True,-0.07430763765847963,507016500.0,60.478662759842045,0.9911792227586894,0
2020-01-16,12355.5,12347.1,12389.05,12315.8,395670000.0,0.10%,4.041067761806982,13049.119557682789,9.421856587049414,9.47647594363062,-0.05461935658120609,-0.06437422178312607,0.009733425574066012,-0.06729424945534587,-0.06145419411090627,12314.961984748592,12252.127674575193,12294.692977122886,12233.332706316136,12343.3,73.25,111.91071428571442,12083.882,True,-0.07410764735719208,500857000.0,61.02550593088752,1.00220268061751,0
2020-01-17,12352.35,12328.4,12385.45,12321.4,502060000.0,-0.03%,4.043805612594114,13053.486701714535,9.421601607355344,9.476810557272575,-0.055208949917231465,-0.0639402506830247,0.009845264333346083,-0.06689382998302852,-0.06098667138302087,12327.42465649906,12267.546493871318,12314.961984748592,12252.127674575193,12355.5,64.05000000000109,111.29642857142868,12091.608,True,-0.07378551501637078,494807500.0,60.79161668065392,0.8868528533276819,0
